portal_id,Genome,portal_link,DMAT,HYBRID,NRPS,NRPS-Like,PKS,PKS-Like,TC,Total
Suiamp1,Suillus ampliporus FC55 v1.0,https://mycocosm.jgi.doe.gov/Suiamp1,0,0,1,15,2,0,16,34
Suibov1,Suillus bovinus UH-Sbo-P2 v1.0,https://mycocosm.jgi.doe.gov/Suibov1,0,0,1,12,3,0,12,28
Suibr2,Suillus brevipes Sb2 v2.0,https://mycocosm.jgi.doe.gov/Suibr2,0,0,1,10,3,0,11,25
Suisib1,Suillus cf. sibiricus RUI384 v1.0,https://mycocosm.jgi.doe.gov/Suisib1,0,0,1,13,3,0,21,38
Suisubl1,Suillus cf. subluteus FC464 v1.0,https://mycocosm.jgi.doe.gov/Suisubl1,0,0,1,18,3,0,29,51
Suivari1,Suillus cf. variegatus FC465 v1.0,https://mycocosm.jgi.doe.gov/Suivari1,0,0,1,15,4,0,18,38
Suicli1,Suillus clintonianus FC179 v1.0,https://mycocosm.jgi.doe.gov/Suicli1,0,0,1,18,8,0,16,43
Suicol1,Suillus collinitus S28 v1.0,https://mycocosm.jgi.doe.gov/Suicol1,0,0,1,11,4,1,10,27
Suicot1,Suillus cothurnatus VC 1858 v1.0,https://mycocosm.jgi.doe.gov/Suicot1,0,0,1,12,3,0,27,43
Suidec1,Suillus decipiens EM49 v1.0,https://mycocosm.jgi.doe.gov/Suidec1,0,0,1,15,3,0,12,31
Suidis1,Suillus discolor FC423 v1.0,https://mycocosm.jgi.doe.gov/Suidis1,0,0,1,19,3,0,20,43
Suielb1,Suillus elbensis FC64 v1.0,https://mycocosm.jgi.doe.gov/Suielb1,0,0,1,17,6,0,18,42
Suifus1,Suillus fuscotomentosus FC203 v1.0,https://mycocosm.jgi.doe.gov/Suifus1,0,0,1,15,3,0,23,42
Suigri1,Suillus grisellus FC184 v1.0,https://mycocosm.jgi.doe.gov/Suigri1,0,0,1,11,5,0,7,24
Suihi1,Suillus hirtellus EM16 v1.0,https://mycocosm.jgi.doe.gov/Suihi1,0,0,1,16,3,0,22,42
Suikai2,Suillus kaibabensis FC96 v2.0,https://mycocosm.jgi.doe.gov/Suikai2,0,0,1,11,3,0,9,24
Suilak1,Suillus lakei FC43 v1.0,https://mycocosm.jgi.doe.gov/Suilak1,0,0,1,16,4,0,21,42
Suilu4,Suillus luteus UH-Slu-Lm8-n1 v3.0,https://mycocosm.jgi.doe.gov/Suilu4,0,0,1,8,3,0,8,20
Suiocc1,Suillus occidentalis FC124 v1.0,https://mycocosm.jgi.doe.gov/Suiocc1,0,0,1,8,3,0,10,22
Suioch1,Suillus ochraceoroseus FC498 v1.0,https://mycocosm.jgi.doe.gov/Suioch1,0,0,1,9,4,0,8,22
Suipal1,Suillus paluster FC165 v1.0,https://mycocosm.jgi.doe.gov/Suipal1,0,0,1,9,3,0,8,21
Suipla1,Suillus placidus DOB743 v1.0,https://mycocosm.jgi.doe.gov/Suipla1,0,0,1,11,5,0,15,32
Suiplac1,Suillus placidus S07 v1.0,https://mycocosm.jgi.doe.gov/Suiplac1,0,0,1,11,5,0,17,34
Suiplo1,Suillus plorans S12 v1.0,https://mycocosm.jgi.doe.gov/Suiplo1,0,0,1,15,3,0,16,35
Suipse1,Suillus pseudogranulatus FC45 v1.0,https://mycocosm.jgi.doe.gov/Suipse1,0,0,1,10,3,0,9,23
Suipunc1,Suillus punctipes FC325 v1.0,https://mycocosm.jgi.doe.gov/Suipunc1,0,0,1,13,2,0,15,31
Suipun1,Suillus pungens FC27 v1.0,https://mycocosm.jgi.doe.gov/Suipun1,0,0,1,8,2,0,11,22
Suiqui1,Suillus quiescens FC197 v1.0,https://mycocosm.jgi.doe.gov/Suiqui1,0,0,1,9,3,0,11,24
SuiFC429_1,Suillus sp. nov. FC429 v1.0,https://mycocosm.jgi.doe.gov/SuiFC429_1,0,0,1,13,3,0,15,32
Suipic1,Suillus spraguei EM44 v1.0,https://mycocosm.jgi.doe.gov/Suipic1,0,0,1,18,3,0,11,33
Suisuba1,Suillus subalutaceus 1-7C v1.0,https://mycocosm.jgi.doe.gov/Suisuba1,0,0,1,8,2,0,9,20
Suisu1,Suillus subalutaceus FC151 v1.0,https://mycocosm.jgi.doe.gov/Suisu1,0,0,1,16,3,0,30,50
Suisub1,Suillus subaureus MN1 v1.0,https://mycocosm.jgi.doe.gov/Suisub1,0,0,1,15,2,1,16,35
Suitom1,Suillus tomentosus FC115 v1.0,https://mycocosm.jgi.doe.gov/Suitom1,0,0,1,16,3,0,23,43
Suivar1,Suillus variegatus UH-Sva-Z1 v1.0,https://mycocosm.jgi.doe.gov/Suivar1,0,0,1,15,2,0,24,42
Suivis2,Suillus viscidus S02 v2.0,https://mycocosm.jgi.doe.gov/Suivis2,0,0,1,23,6,0,20,50
Suigr1,Suillus weaverae EM37 v1.0,https://mycocosm.jgi.doe.gov/Suigr1,0,0,1,10,4,0,17,32
Symko1,Symbiotaphrina kochii v1.0,https://mycocosm.jgi.doe.gov/Symko1,0,0,3,9,7,2,2,23
Symat1,Sympodiomyces attinorum NRRL Y-27639 v1.0,https://mycocosm.jgi.doe.gov/Symat1,0,0,0,2,0,2,0,4
Synrac1,Syncephalastrum racemosum NRRL 2496 v1.0,https://mycocosm.jgi.doe.gov/Synrac1,0,0,0,7,1,1,0,9
Synfus1,Syncephalis fuscata S228 v1.0,https://mycocosm.jgi.doe.gov/Synfus1,0,0,1,0,0,1,0,2
Synplu1,Syncephalis plumigaleata NRRL S24 v1.0,https://mycocosm.jgi.doe.gov/Synplu1,0,0,1,0,0,1,0,2
Synps1,Syncephalis pseudoplumigaleata Benny S71-1 single-cell v1.0,https://mycocosm.jgi.doe.gov/Synps1,0,0,1,0,0,1,0,2
Penac1,Talaromyces aculeatus ATCC 10409 v1.0,https://mycocosm.jgi.doe.gov/Penac1,0,2,11,17,26,5,1,62
Talat1,Talaromyces atroroseus IBT 11181,https://mycocosm.jgi.doe.gov/Talat1,0,5,10,15,15,4,1,50
Talabor1,Talaromyces borbonicus CBS 141340,https://mycocosm.jgi.doe.gov/Talabor1,2,3,8,8,16,2,2,41
Talis1,Talaromyces islandicus WF3812,https://mycocosm.jgi.doe.gov/Talis1,1,3,14,14,23,3,3,61
Talma1_2,Talaromyces marneffei ATCC 18224,https://mycocosm.jgi.doe.gov/Talma1_2,1,2,8,13,18,5,2,49
Talpro1,Talaromyces proteolyticus PMI_201 v1.0,https://mycocosm.jgi.doe.gov/Talpro1,4,2,8,13,40,3,1,71
Talst1_2,Talaromyces stipitatus ATCC 10500,https://mycocosm.jgi.doe.gov/Talst1_2,1,3,6,15,29,6,4,64
Tapde1_1,Taphrina deformans,https://mycocosm.jgi.doe.gov/Tapde1_1,0,0,0,3,0,1,0,4
Tappo1,Taphrina populi-salicis CBS419.54 v1.0,https://mycocosm.jgi.doe.gov/Tappo1,0,0,1,3,0,2,0,6
Currey1,Teichospora sp. FL1471 v1.0,https://mycocosm.jgi.doe.gov/Currey1,1,1,4,11,17,3,4,41
Ternu1,Teratosphaeria nubilosa CBS 116005 v1.0,https://mycocosm.jgi.doe.gov/Ternu1,0,2,4,9,6,2,1,24
TerNC1134_1,Teratosphaeriaceae sp. NC1134 v1.0,https://mycocosm.jgi.doe.gov/TerNC1134_1,0,0,5,8,1,2,1,17
Terbo2,Terfezia boudieri ATCC MYA-4762 v1.1,https://mycocosm.jgi.doe.gov/Terbo2,0,0,1,1,3,2,0,7
Tercla1,Terfezia claveryi T7 v1.0,https://mycocosm.jgi.doe.gov/Tercla1,0,0,1,1,3,2,0,7
TerJ132_1,Termitomyces sp. J132,https://mycocosm.jgi.doe.gov/TerJ132_1,0,0,1,16,2,1,23,43
Tescy1,Testicularia cyperi MCA 3645 v1.0,https://mycocosm.jgi.doe.gov/Tescy1,0,0,1,5,2,1,0,9
Tetbla1,Tetrapisispora blattae CBS 6284,https://mycocosm.jgi.doe.gov/Tetbla1,0,0,0,1,0,2,0,3
Tetpha1,Tetrapisispora phaffii CBS 4417,https://mycocosm.jgi.doe.gov/Tetpha1,0,0,0,1,0,2,0,3
Thaele1,Thamnidium elegans v1.0,https://mycocosm.jgi.doe.gov/Thaele1,0,0,1,4,1,1,0,7
Thasp1,Thamnocephalis sphaerospora RSA 1356 single-cell v1.0,https://mycocosm.jgi.doe.gov/Thasp1,0,0,0,1,0,1,0,2
Thacu1,Thanatephorus cucumeris MPI-SDFR-AT-0096 v1.0,https://mycocosm.jgi.doe.gov/Thacu1,0,0,1,6,1,0,7,15
Theglo1,Thelebolus globosus UNIPAMPA015 v1.0,https://mycocosm.jgi.doe.gov/Theglo1,0,0,2,2,1,2,0,7
Themi1,Thelebolus microsporus ATCC 90970 v1.0,https://mycocosm.jgi.doe.gov/Themi1,0,0,1,2,1,2,0,6
Thest1,Thelebolus stercoreus,https://mycocosm.jgi.doe.gov/Thest1,0,0,3,2,2,2,0,9
Thega1,Thelephora ganbajun P2 v1.0,https://mycocosm.jgi.doe.gov/Thega1,1,1,2,6,5,0,7,22
Theter1,Thelephora terrestris UH-Tt-Lm1 v1.0,https://mycocosm.jgi.doe.gov/Theter1,1,2,2,6,3,0,8,22
Theau2,Thermoascus aurantiacus ATCC26904 v2.0,https://mycocosm.jgi.doe.gov/Theau2,0,1,3,3,3,2,0,12
Thelan1,Thermomyces lanuginosus SSBP,https://mycocosm.jgi.doe.gov/Thelan1,1,1,3,3,4,2,0,14
Thian1,Thielavia antarctica CBS 123565 v1.0,https://mycocosm.jgi.doe.gov/Thian1,0,1,4,2,4,2,1,14
Thiap1,Thielavia appendiculata CBS 731.68 v1.0,https://mycocosm.jgi.doe.gov/Thiap1,0,0,5,4,12,3,2,26
Thiar1,Thielavia arenaria CBS 508.74 v1.0,https://mycocosm.jgi.doe.gov/Thiar1,0,3,4,4,22,2,3,38
Thihy1,Thielavia hyrcaniae CBS 757.83 v1.0,https://mycocosm.jgi.doe.gov/Thihy1,1,1,5,3,7,2,2,21
Thite2,Thielavia terrestris v2.0,https://mycocosm.jgi.doe.gov/Thite2,0,1,3,2,13,2,1,22
Thipu1,Thielaviopsis punctulata CR-DP1,https://mycocosm.jgi.doe.gov/Thipu1,0,0,1,2,3,2,0,8
ThoPMI491_1,Thozetella sp. PMI_491 v2.0,https://mycocosm.jgi.doe.gov/ThoPMI491_1,3,5,18,19,36,5,6,92
Tilcar1,Tilletia caries DAOM 238032,https://mycocosm.jgi.doe.gov/Tilcar1,1,0,1,6,1,1,0,10
Tilco1,Tilletia controversa DAOM 236426,https://mycocosm.jgi.doe.gov/Tilco1,1,0,1,6,0,1,0,9
Tilin1,Tilletia indica DAOM 236416,https://mycocosm.jgi.doe.gov/Tilin1,1,1,3,7,0,1,0,13
Tilwal1,Tilletia walkeri DAOM 236422,https://mycocosm.jgi.doe.gov/Tilwal1,1,2,4,8,1,0,0,16
Tilan2,Tilletiaria anomala UBC 951 v1.0,https://mycocosm.jgi.doe.gov/Tilan2,0,0,2,3,1,2,0,8
Tilalb1,Tilletiopsis albescens v1.0,https://mycocosm.jgi.doe.gov/Tilalb1,1,0,1,6,3,1,0,12
Tillet1,Tilletiopsis sp. TKC30 v1.0,https://mycocosm.jgi.doe.gov/Tillet1,1,0,1,4,1,0,0,7
Tilwa1,Tilletiopsis washingtonensis MCA 4186 v1.0,https://mycocosm.jgi.doe.gov/Tilwa1,1,0,2,6,1,1,0,11
Tirniv1,Tirmania nivea G3 v1.0,https://mycocosm.jgi.doe.gov/Tirniv1,0,0,1,2,3,2,0,8
Tolca1,Tolypocladium capitatum CBS 113982,https://mycocosm.jgi.doe.gov/Tolca1,1,3,8,3,14,3,1,33
Tolinf1,Tolypocladium inflatum NRRL 8044,https://mycocosm.jgi.doe.gov/Tolinf1,1,3,12,9,16,3,0,44
Tolop1,Tolypocladium ophioglossoides CBS100239,https://mycocosm.jgi.doe.gov/Tolop1,0,2,9,7,13,3,1,35
Tolpa1,Tolypocladium paradoxum NRBC 100945,https://mycocosm.jgi.doe.gov/Tolpa1,2,1,9,6,10,3,1,32
Torra1,Torpedospora radiata JK5252C v1.0,https://mycocosm.jgi.doe.gov/Torra1,0,0,2,3,7,2,0,14
Torhe1,Torrubiella hemipterigena BCC1449,https://mycocosm.jgi.doe.gov/Torhe1,0,3,11,4,11,3,2,34
Canca1,Tortispora caseinolytica Y-17796 v1.0,https://mycocosm.jgi.doe.gov/Canca1,0,0,1,1,0,2,1,5
Torde1,Torulaspora delbrueckii CBS 1146,https://mycocosm.jgi.doe.gov/Torde1,0,0,0,1,0,3,0,4
Totfu1,Tothia fuscella CBS 130266 v1.0,https://mycocosm.jgi.doe.gov/Totfu1,0,2,4,5,5,1,0,17
Traho1,Trachipleistophora hominis,https://mycocosm.jgi.doe.gov/Traho1,NA,NA,NA,NA,NA,NA,NA,0
Trabet1,Trametes betulina CIRM-BRFM 1801 v1.0,https://mycocosm.jgi.doe.gov/Trabet1,0,0,1,8,2,0,10,21
Traci1,Trametes cingulata BRFM 1805 v1.0,https://mycocosm.jgi.doe.gov/Traci1,0,0,1,8,4,0,7,20
Tragib1,Trametes gibbosa CIRM-BRFM 1770 v1.0,https://mycocosm.jgi.doe.gov/Tragib1,0,0,1,9,2,0,10,22
Tralj1,Trametes ljubarskyi CIRM1659 v1.0,https://mycocosm.jgi.doe.gov/Tralj1,0,0,1,7,4,0,8,20
Tramax1,Trametes maxima CIRM-BRFM 1813 v1.0,https://mycocosm.jgi.doe.gov/Tramax1,0,0,3,8,2,0,9,22
Tramey1,Trametes meyenii CIRM-BRFM 1810 v1.0,https://mycocosm.jgi.doe.gov/Tramey1,0,0,1,9,2,0,11,23
Trapol1,Trametes polyzona CIRM-BRFM 1798 v1.0,https://mycocosm.jgi.doe.gov/Trapol1,0,0,1,7,3,0,9,20
Trapub1,Trametes pubescens FBCC735,https://mycocosm.jgi.doe.gov/Trapub1,0,0,2,8,2,0,10,22
Trave1,Trametes versicolor v1.0,https://mycocosm.jgi.doe.gov/Trave1,0,0,2,8,3,0,10,23
Trace1,Trametopsis cervina CIRM-BRFM 1824 v1.0,https://mycocosm.jgi.doe.gov/Trace1,0,0,0,8,2,0,4,14
Trepe1,Trematosphaeria pertusa CBS 122368 v1.0,https://mycocosm.jgi.doe.gov/Trepe1,2,0,6,9,18,3,2,40
Treme1,Tremella mesenterica Fries v1.0,https://mycocosm.jgi.doe.gov/Treme1,0,0,0,1,0,1,0,2
Triab1_1,Trichaptum abietinum v1.0,https://mycocosm.jgi.doe.gov/Triab1_1,0,0,1,17,5,0,11,34
Pezsub1,Tricharina aff. praecox DOB1048 v1.0,https://mycocosm.jgi.doe.gov/Pezsub1,0,0,2,3,0,2,0,7
Tripra1,Tricharina praecox DOB2270 v1.0,https://mycocosm.jgi.doe.gov/Tripra1,0,0,2,3,0,2,0,7
Tripara1,Trichocoma paradoxa CBS 103.73 v1.0,https://mycocosm.jgi.doe.gov/Tripara1,3,6,15,7,11,5,1,48
Tribi1,Trichodelitschia bisporula CBS 262.69 v1.0,https://mycocosm.jgi.doe.gov/Tribi1,0,0,2,1,1,2,0,6
Triaru1,Trichoderma arundinaceum IBT 40837,https://mycocosm.jgi.doe.gov/Triaru1,0,4,13,9,22,3,4,55
Triasp1,Trichoderma asperelloides TR356 v1.0,https://mycocosm.jgi.doe.gov/Triasp1,0,3,11,12,12,3,5,46
Trias1,Trichoderma asperellum CBS 433.97 v1.0,https://mycocosm.jgi.doe.gov/Trias1,0,2,13,11,12,2,4,44
Triatrob1,Trichoderma atrobrunneum ITEM 908,https://mycocosm.jgi.doe.gov/Triatrob1,0,2,4,7,17,2,4,36
Triatr1,Trichoderma atroviride B10 v1.0,https://mycocosm.jgi.doe.gov/Triatr1,0,2,9,10,12,2,4,39
Triatro1,Trichoderma atroviride F7 v1.0,https://mycocosm.jgi.doe.gov/Triatro1,0,0,9,12,14,2,3,40
Triatrov1,Trichoderma atroviride P1 v1.0,https://mycocosm.jgi.doe.gov/Triatrov1,0,2,8,11,13,2,4,40
Triat2,Trichoderma atroviride v2.0,https://mycocosm.jgi.doe.gov/Triat2,0,2,9,10,13,2,3,39
Tribre1,Trichoderma brevicompactum IBT40841,https://mycocosm.jgi.doe.gov/Tribre1,1,3,18,9,27,3,6,67
Trici4,Trichoderma citrinoviride TUCIM 6016 v4.0,https://mycocosm.jgi.doe.gov/Trici4,0,2,8,7,10,2,4,33
Trigam1,Trichoderma gamsii T6085,https://mycocosm.jgi.doe.gov/Trigam1,0,1,10,11,13,2,2,39
Trigui1,Trichoderma guizhouense NJAU 4742,https://mycocosm.jgi.doe.gov/Trigui1,0,6,12,8,20,2,6,54
Triham1,Trichoderma hamatum GD12,https://mycocosm.jgi.doe.gov/Triham1,0,2,13,11,15,2,3,46
Triha1,Trichoderma harzianum CBS 226.95 v1.0,https://mycocosm.jgi.doe.gov/Triha1,0,5,13,10,21,2,6,57
TriharM10_1,Trichoderma harzianum M10 v1.0,https://mycocosm.jgi.doe.gov/TriharM10_1,1,6,15,10,20,3,6,61
TriharT22_1,Trichoderma harzianum T22 v1.0,https://mycocosm.jgi.doe.gov/TriharT22_1,0,6,15,10,19,3,6,59
Trihar1,Trichoderma harzianum TR274 v1.0,https://mycocosm.jgi.doe.gov/Trihar1,0,5,14,9,20,2,6,56
Trilo3,Trichoderma longibrachiatum ATCC 18648 v3.0,https://mycocosm.jgi.doe.gov/Trilo3,0,1,7,5,9,3,3,28
Trilon1,Trichoderma longibrachiatum MK1 v1.0,https://mycocosm.jgi.doe.gov/Trilon1,0,1,7,5,9,2,3,27
Tripar1,Trichoderma parareesei CBS 125925,https://mycocosm.jgi.doe.gov/Tripar1,0,1,7,6,10,2,4,30
Triple1,Trichoderma pleuroti TPhu1,https://mycocosm.jgi.doe.gov/Triple1,0,4,13,11,21,3,8,60
TrireMAT11_1,Trichoderma reesei CBS999.97 MAT1-1,https://mycocosm.jgi.doe.gov/TrireMAT11_1,0,1,8,6,9,2,4,30
TrireMAT12_1,Trichoderma reesei CBS999.97 MAT1-2,https://mycocosm.jgi.doe.gov/TrireMAT12_1,0,1,7,7,8,2,4,29
Trire_Chr,Trichoderma reesei QM6a,https://mycocosm.jgi.doe.gov/Trire_Chr,0,1,8,5,10,2,4,30
TrireRUTC30_1,Trichoderma reesei RUT C-30 v1.0,https://mycocosm.jgi.doe.gov/TrireRUTC30_1,0,2,8,5,8,2,4,29
Trire2,Trichoderma reesei v2.0,https://mycocosm.jgi.doe.gov/Trire2,0,2,8,5,9,2,4,30
TriviGv29_8_2,Trichoderma virens Gv29-8 v2.0,https://mycocosm.jgi.doe.gov/TriviGv29_8_2,0,2,18,13,17,2,6,58
Trima3,Tricholoma matsutake 945 v3.0,https://mycocosm.jgi.doe.gov/Trima3,0,0,0,10,2,0,7,19
Tripop1,Tricholoma populinum 2016PMI031 v1.0,https://mycocosm.jgi.doe.gov/Tripop1,0,0,0,11,2,0,11,24
Tripe1,Trichomonascus petasosporus NRRL YB-2093 v1.0,https://mycocosm.jgi.doe.gov/Tripe1,0,0,0,1,0,2,0,3
Trihyb1,Trichophaea hybrida UTF0779 v1.0,https://mycocosm.jgi.doe.gov/Trihyb1,1,1,1,3,0,2,1,9
Trieq1,Trichophyton equinum CBS 127.97,https://mycocosm.jgi.doe.gov/Trieq1,3,3,12,3,8,3,2,34
Triin1,Trichophyton interdigitale MR816,https://mycocosm.jgi.doe.gov/Triin1,2,2,13,7,9,2,2,37
Trime1,Trichophyton mentagrophytes TIMM 2789,https://mycocosm.jgi.doe.gov/Trime1,2,2,13,5,9,2,2,35
Triru1,Trichophyton rubrum CBS 118892,https://mycocosm.jgi.doe.gov/Triru1,1,3,13,2,8,2,2,31
Triso1,Trichophyton soudanense CBS 452.61,https://mycocosm.jgi.doe.gov/Triso1,1,3,10,3,7,3,2,29
Trito1,Trichophyton tonsurans CBS 112818,https://mycocosm.jgi.doe.gov/Trito1,2,3,12,4,8,3,2,34
Triver1,Trichophyton verrucosum HKI 0517,https://mycocosm.jgi.doe.gov/Triver1,3,3,12,5,7,2,2,34
Trivi1,Trichophyton violaceum CMCC(F)T3l,https://mycocosm.jgi.doe.gov/Trivi1,3,3,9,4,5,1,2,27
Trias2479,Trichosporon asahii var. asahii CBS 2479,https://mycocosm.jgi.doe.gov/Trias2479,0,0,0,2,0,1,0,3
Trias8904,Trichosporon asahii var. asahii CBS 8904,https://mycocosm.jgi.doe.gov/Trias8904,0,0,0,3,0,1,0,4
Trich1,Trichosporon chiarellii MYA-4694 v1.0,https://mycocosm.jgi.doe.gov/Trich1,0,0,0,2,0,1,0,3
Trigue1,Trichosporon guehoae v1.0,https://mycocosm.jgi.doe.gov/Trigue1,0,0,0,4,0,1,0,5
Triol1,Trichosporon oleaginosus IBC0246 v1.0,https://mycocosm.jgi.doe.gov/Triol1,0,0,0,1,0,1,0,2
Trigu1,Trinosporium guianense CBS132537 v1.0,https://mycocosm.jgi.doe.gov/Trigu1,0,0,5,4,7,2,1,19
Triarc1,Triparticalcar arcticum BR59 v1.0,https://mycocosm.jgi.doe.gov/Triarc1,0,0,3,1,2,1,0,7
Trisp1,Tritirachium sp. CBS 265.96 v1.0,https://mycocosm.jgi.doe.gov/Trisp1,0,0,2,1,3,1,0,7
Truan1,Truncatella angustata MPI-SDFR-AT-0073 v1.0,https://mycocosm.jgi.doe.gov/Truan1,2,2,17,13,38,4,9,85
Tubae1,Tuber aestivum var. urcinatum v1.0,https://mycocosm.jgi.doe.gov/Tubae1,0,0,1,5,1,3,0,10
Tubbor1,Tuber borchii Tbo3840 v1.0,https://mycocosm.jgi.doe.gov/Tubbor1,0,0,1,3,1,2,0,7
Tubbr1_1,Tuber brumale v1.0,https://mycocosm.jgi.doe.gov/Tubbr1_1,0,0,1,3,1,2,0,7
Tubcan1,Tuber canaliculatum GB_Tcana1 v1.0,https://mycocosm.jgi.doe.gov/Tubcan1,0,0,1,3,1,2,0,7
Tubgib1,Tuber gibbosum GB_Tgibb2 v1.0,https://mycocosm.jgi.doe.gov/Tubgib1,0,0,1,2,2,2,0,7
Tubin1_1,Tuber indicum v1.0,https://mycocosm.jgi.doe.gov/Tubin1_1,0,0,1,4,1,2,0,8
Tubma1,Tuber magnatum v1.0,https://mycocosm.jgi.doe.gov/Tubma1,0,0,1,4,2,2,0,9
Tubme1v2,Tuber melanosporum Mel28 v1.2,https://mycocosm.jgi.doe.gov/Tubme1v2,0,0,1,3,2,2,0,8
Tubmel1,Tuber melosporum Tmelo v1.0,https://mycocosm.jgi.doe.gov/Tubmel1,0,0,1,3,2,2,0,8
Tubmes1,Tuber mesentericum Tmes4 v1.0,https://mycocosm.jgi.doe.gov/Tubmes1,0,0,1,4,2,2,0,9
Tulca1,Tulasnella calospora AL13/4D v1.0,https://mycocosm.jgi.doe.gov/Tulca1,0,0,0,2,1,0,7,10
Tulcal1,Tulasnella calospora UAMH 9824 v1.0,https://mycocosm.jgi.doe.gov/Tulcal1,0,0,0,2,1,0,5,8
Tulinq1,Tulasnella inquilina UAMH 7632 v1.0,https://mycocosm.jgi.doe.gov/Tulinq1,0,0,0,9,1,0,7,17
Tulsp425_1,Tulasnella sp. 425 v1.0,https://mycocosm.jgi.doe.gov/Tulsp425_1,0,0,0,2,1,0,10,13
TyphTRa3160C_1,Typhula sp. TRa3160C v1.0,https://mycocosm.jgi.doe.gov/TyphTRa3160C_1,0,1,1,10,3,0,4,19
Umban1,Umbelopsis angularis P8C34 v1.0,https://mycocosm.jgi.doe.gov/Umban1,0,0,1,4,1,1,0,7
Umbisa1,Umbelopsis isabellina AD026 v1.0,https://mycocosm.jgi.doe.gov/Umbisa1,0,0,1,5,1,2,0,9
Umbra1,Umbelopsis ramanniana AG # v1.0,https://mycocosm.jgi.doe.gov/Umbra1,0,0,1,4,0,1,0,6
Umbelo1,Umbelopsis sp. PMI_123 v1.0,https://mycocosm.jgi.doe.gov/Umbelo1,0,0,1,4,1,1,0,7
Umbsp_AD052_1,Umbelopsis sp. nov. AD052 v1.0,https://mycocosm.jgi.doe.gov/Umbsp_AD052_1,0,0,1,3,1,1,0,6
Umbpus1,Umbilicaria pustulata,https://mycocosm.jgi.doe.gov/Umbpus1,0,1,0,3,16,0,1,21
Uncre1,Uncinocarpus reesii UAMH 1704,https://mycocosm.jgi.doe.gov/Uncre1,3,2,4,2,4,2,0,17
Uniuni1,Unilacryma unispora MAFF 240146 v1.0,https://mycocosm.jgi.doe.gov/Uniuni1,1,0,0,10,2,0,4,17
Uroocc1,Urocystis occulta CBS 102.71 v1.0,https://mycocosm.jgi.doe.gov/Uroocc1,1,0,2,6,0,2,0,11
Uropr1,Urocystis primulicola RUB 030670 v1.0,https://mycocosm.jgi.doe.gov/Uropr1,0,0,1,3,2,1,0,7
Usnflo1,Usnea florida ATCC18376 v1.0,https://mycocosm.jgi.doe.gov/Usnflo1,3,3,7,19,47,5,3,87
Ustgig1,Ustanciosporium gigantosporum RK316 v1.0,https://mycocosm.jgi.doe.gov/Ustgig1,0,0,2,6,2,1,0,11
Ustvir1,Ustilaginoidea virens,https://mycocosm.jgi.doe.gov/Ustvir1,0,0,4,7,2,2,0,15
Ustbr1,Ustilago bromivora UB2112,https://mycocosm.jgi.doe.gov/Ustbr1,0,0,2,5,2,0,0,9
Usthor1,Ustilago hordei Uh4857_4,https://mycocosm.jgi.doe.gov/Usthor1,0,0,2,5,1,1,0,9
Ustma2_2,Ustilago maydis 521 v2.0,https://mycocosm.jgi.doe.gov/Ustma2_2,2,0,3,7,3,1,0,16
Valla1,Valetoniellopsis laxa CBS 191.97 v1.0,https://mycocosm.jgi.doe.gov/Valla1,0,0,5,7,7,3,0,22
Valma1,Valsa mali str. 03-8,https://mycocosm.jgi.doe.gov/Valma1,0,2,10,11,28,2,2,55
DelFL0756_1,Valsariales sp. FL0756 v1.0,https://mycocosm.jgi.doe.gov/DelFL0756_1,1,2,6,4,27,2,3,45
Vanpo1,Vanderwaltozyma polyspora DSM 70294,https://mycocosm.jgi.doe.gov/Vanpo1,0,0,0,1,0,2,0,3
Varmin1,Vararia minispora EC-137 v1.0,https://mycocosm.jgi.doe.gov/Varmin1,0,0,0,10,2,1,6,19
Vavcu1,Vavraia culicis subsp. floridensis,https://mycocosm.jgi.doe.gov/Vavcu1,NA,NA,NA,NA,NA,NA,NA,0
Velabi1,Veluticeps abietina OMC1657 v1.0,https://mycocosm.jgi.doe.gov/Velabi1,0,0,0,17,6,0,16,39
Veneff1,Venturia effusa,https://mycocosm.jgi.doe.gov/Veneff1,3,0,3,6,3,2,0,17
Venin1,Venturia inaequalis,https://mycocosm.jgi.doe.gov/Venin1,2,0,4,9,6,2,0,23
Venpi1,Venturia pirina,https://mycocosm.jgi.doe.gov/Venpi1,2,1,3,9,8,2,1,26
VenspP74_1,Venturiales sp. P10P74 v1.0,https://mycocosm.jgi.doe.gov/VenspP74_1,1,1,2,8,6,2,1,21
Vercon1,Verpa conica TJ0815 v1.0,https://mycocosm.jgi.doe.gov/Vercon1,0,0,2,5,3,2,1,13
Verga1,Verruconis gallopava,https://mycocosm.jgi.doe.gov/Verga1,0,0,2,3,5,2,0,12
Veren1,Verruculina enalia CBS 304.66 v1.0,https://mycocosm.jgi.doe.gov/Veren1,1,4,10,6,26,3,0,50
Veral1,Verticillium alfalfae VaMs.102,https://mycocosm.jgi.doe.gov/Veral1,0,0,5,9,8,2,0,24
Verdah1,Verticillium dahliae MPI-CAGE-AT-0001 v1.0,https://mycocosm.jgi.doe.gov/Verdah1,0,1,3,9,7,2,2,24
Verda1,Verticillium dahliae VdLs.17,https://mycocosm.jgi.doe.gov/Verda1,0,1,3,9,6,3,1,23
Verlo1,Verticillium longisporum VL1,https://mycocosm.jgi.doe.gov/Verlo1,0,1,5,16,11,4,1,38
